DEB [20200525-21:32:16.105] thr=1   paramiko.transport: starting thread (client mode): 0x4b19610L
ERR [20200525-21:33:08.949] thr=27  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:08.949] thr=27  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:08.949] thr=27  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:08.949] thr=27  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:08.949] thr=27  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:08.950] thr=27  paramiko.transport: 
DEB [20200525-21:33:09.456] thr=15  paramiko.transport: starting thread (client mode): 0x4be04d0L
DEB [20200525-21:33:09.457] thr=15  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:09.459] thr=15  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:09.460] thr=15  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:09.460] thr=15  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:09.460] thr=15  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:09.460] thr=15  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:09.460] thr=15  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:09.460] thr=15  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:09.460] thr=15  paramiko.transport: 
DEB [20200525-21:33:09.488] thr=14  paramiko.transport: starting thread (client mode): 0x4bd51d0L
DEB [20200525-21:33:09.488] thr=14  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:09.491] thr=14  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:09.491] thr=14  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:09.491] thr=14  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:09.491] thr=14  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:09.491] thr=14  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:09.492] thr=14  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:09.492] thr=14  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:09.493] thr=14  paramiko.transport: 
DEB [20200525-21:33:10.078] thr=28  paramiko.transport: starting thread (client mode): 0x4be0490L
DEB [20200525-21:33:10.078] thr=28  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:10.082] thr=28  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:10.082] thr=28  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:10.083] thr=28  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:10.083] thr=28  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:10.083] thr=28  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:10.083] thr=28  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:10.083] thr=28  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:10.083] thr=28  paramiko.transport: 
DEB [20200525-21:33:11.102] thr=29  paramiko.transport: starting thread (client mode): 0x4bd5950L
DEB [20200525-21:33:11.102] thr=29  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:11.161] thr=29  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:11.162] thr=29  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:11.162] thr=29  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:11.162] thr=29  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:11.162] thr=29  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:11.162] thr=29  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:11.162] thr=29  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:11.162] thr=29  paramiko.transport: 
DEB [20200525-21:33:11.504] thr=19  paramiko.transport: starting thread (client mode): 0x4be0610L
DEB [20200525-21:33:11.505] thr=19  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:11.508] thr=19  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:11.508] thr=19  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:11.508] thr=19  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:11.508] thr=19  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:11.509] thr=19  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:11.509] thr=19  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:11.509] thr=19  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:11.509] thr=19  paramiko.transport: 
DEB [20200525-21:33:12.528] thr=30  paramiko.transport: starting thread (client mode): 0x4bd5990L
DEB [20200525-21:33:12.528] thr=30  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:12.530] thr=30  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:12.531] thr=30  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:12.531] thr=30  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:12.531] thr=30  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:12.531] thr=30  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:12.531] thr=30  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:12.531] thr=30  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:12.531] thr=30  paramiko.transport: 
DEB [20200525-21:33:13.056] thr=26  paramiko.transport: starting thread (client mode): 0x4be05d0L
DEB [20200525-21:33:13.056] thr=26  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:13.058] thr=26  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:13.059] thr=26  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:13.059] thr=26  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:13.059] thr=26  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:13.059] thr=26  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:13.060] thr=26  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:13.060] thr=26  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:13.060] thr=26  paramiko.transport: 
DEB [20200525-21:33:13.450] thr=31  paramiko.transport: starting thread (client mode): 0x4bd5910L
DEB [20200525-21:33:13.450] thr=31  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:13.453] thr=31  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:13.453] thr=31  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:13.454] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:13.454] thr=31  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:13.454] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:13.454] thr=31  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:13.454] thr=31  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:13.454] thr=31  paramiko.transport: 
DEB [20200525-21:33:13.500] thr=15  paramiko.transport: starting thread (client mode): 0x4be04d0L
DEB [20200525-21:33:13.501] thr=15  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:13.503] thr=15  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:13.503] thr=15  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:13.503] thr=15  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:13.504] thr=15  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:13.504] thr=15  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:13.504] thr=15  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:13.504] thr=15  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:13.504] thr=15  paramiko.transport: 
DEB [20200525-21:33:14.515] thr=32  paramiko.transport: starting thread (client mode): 0x4bd59d0L
DEB [20200525-21:33:14.516] thr=32  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:14.519] thr=32  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:14.519] thr=32  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:14.520] thr=32  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:14.520] thr=32  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:14.520] thr=32  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:14.520] thr=32  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:14.520] thr=32  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:14.520] thr=32  paramiko.transport: 
DEB [20200525-21:33:15.426] thr=28  paramiko.transport: starting thread (client mode): 0x4be0490L
DEB [20200525-21:33:15.427] thr=28  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:15.429] thr=28  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:15.430] thr=28  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:15.430] thr=28  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:15.430] thr=28  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:15.430] thr=28  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:15.430] thr=28  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:15.430] thr=28  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:15.430] thr=28  paramiko.transport: 
DEB [20200525-21:33:15.508] thr=33  paramiko.transport: starting thread (client mode): 0x4bd5a10L
DEB [20200525-21:33:15.508] thr=33  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:15.511] thr=33  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:15.511] thr=33  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:15.511] thr=33  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:15.512] thr=33  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:15.512] thr=33  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:15.512] thr=33  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:15.512] thr=33  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:15.512] thr=33  paramiko.transport: 
DEB [20200525-21:33:16.113] thr=30  paramiko.transport: starting thread (client mode): 0x4bd5990L
DEB [20200525-21:33:16.114] thr=30  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:16.116] thr=30  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:16.117] thr=30  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:16.117] thr=30  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:16.117] thr=30  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:16.117] thr=30  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:16.117] thr=30  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:16.117] thr=30  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:16.117] thr=30  paramiko.transport: 
DEB [20200525-21:33:16.587] thr=31  paramiko.transport: starting thread (client mode): 0x4bd5910L
DEB [20200525-21:33:16.587] thr=31  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:16.590] thr=31  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:16.590] thr=31  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:16.590] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:16.591] thr=31  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:16.591] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:16.591] thr=31  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:16.591] thr=31  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:16.591] thr=31  paramiko.transport: 
DEB [20200525-21:33:16.793] thr=31  paramiko.transport: starting thread (client mode): 0x4bd5910L
DEB [20200525-21:33:16.793] thr=31  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:16.796] thr=31  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:16.797] thr=31  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:16.797] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:16.797] thr=31  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:16.797] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:16.797] thr=31  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:16.798] thr=31  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:16.798] thr=31  paramiko.transport: 
DEB [20200525-21:33:16.969] thr=34  paramiko.transport: starting thread (client mode): 0x4c278d0L
DEB [20200525-21:33:16.969] thr=34  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:16.972] thr=34  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:16.972] thr=34  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:16.973] thr=34  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:16.973] thr=34  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:16.973] thr=34  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:16.973] thr=34  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:16.973] thr=34  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:16.973] thr=34  paramiko.transport: 
DEB [20200525-21:33:17.342] thr=14  paramiko.transport: starting thread (client mode): 0x4bd51d0L
DEB [20200525-21:33:17.343] thr=14  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:17.346] thr=14  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:17.347] thr=14  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:17.347] thr=14  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:17.347] thr=14  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:17.347] thr=14  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:17.348] thr=14  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:17.348] thr=14  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:17.348] thr=14  paramiko.transport: 
DEB [20200525-21:33:17.428] thr=35  paramiko.transport: starting thread (client mode): 0x4c27ad0L
DEB [20200525-21:33:17.429] thr=35  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:17.431] thr=35  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:17.432] thr=35  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:17.432] thr=35  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:17.432] thr=35  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:17.432] thr=35  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:17.432] thr=35  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:17.433] thr=35  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:17.433] thr=35  paramiko.transport: 
DEB [20200525-21:33:17.513] thr=31  paramiko.transport: starting thread (client mode): 0x4bd5910L
DEB [20200525-21:33:17.514] thr=31  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:17.516] thr=31  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:17.517] thr=31  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:17.517] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:17.517] thr=31  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:17.517] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:17.517] thr=31  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:17.518] thr=31  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:17.518] thr=31  paramiko.transport: 
DEB [20200525-21:33:17.854] thr=36  paramiko.transport: starting thread (client mode): 0x4c27750L
DEB [20200525-21:33:17.855] thr=36  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:17.857] thr=36  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:17.858] thr=36  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:17.858] thr=36  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:17.858] thr=36  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:17.859] thr=36  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:17.859] thr=36  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:17.859] thr=36  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:17.859] thr=36  paramiko.transport: 
DEB [20200525-21:33:18.877] thr=14  paramiko.transport: starting thread (client mode): 0x4bd51d0L
DEB [20200525-21:33:18.878] thr=14  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:18.881] thr=14  paramiko.transport: Exception: Error reading SSH protocol banner[Errno 54] Connection reset by peer
ERR [20200525-21:33:18.881] thr=14  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:18.881] thr=14  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:18.881] thr=14  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:18.882] thr=14  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:18.882] thr=14  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:18.882] thr=14  paramiko.transport: SSHException: Error reading SSH protocol banner[Errno 54] Connection reset by peer
ERR [20200525-21:33:18.882] thr=14  paramiko.transport: 
DEB [20200525-21:33:19.050] thr=37  paramiko.transport: starting thread (client mode): 0x4c277d0L
DEB [20200525-21:33:19.051] thr=37  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:19.053] thr=37  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:19.054] thr=37  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:19.054] thr=37  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:19.054] thr=37  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:19.054] thr=37  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:19.055] thr=37  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:19.055] thr=37  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:19.055] thr=37  paramiko.transport: 
DEB [20200525-21:33:19.491] thr=31  paramiko.transport: starting thread (client mode): 0x4bd5910L
DEB [20200525-21:33:19.492] thr=31  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:19.494] thr=31  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:19.495] thr=31  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:19.495] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:19.495] thr=31  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:19.495] thr=31  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:19.496] thr=31  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:19.496] thr=31  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:19.496] thr=31  paramiko.transport: 
DEB [20200525-21:33:19.522] thr=38  paramiko.transport: starting thread (client mode): 0x4c14ad0L
DEB [20200525-21:33:19.522] thr=38  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:19.525] thr=38  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:19.525] thr=38  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:19.525] thr=38  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:19.525] thr=38  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:19.525] thr=38  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:19.525] thr=38  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:19.525] thr=38  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:19.525] thr=38  paramiko.transport: 
DEB [20200525-21:33:20.537] thr=16  paramiko.transport: starting thread (client mode): 0x4be0450L
DEB [20200525-21:33:20.537] thr=16  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:20.540] thr=16  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:20.540] thr=16  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:20.541] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:20.541] thr=16  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:20.541] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:20.541] thr=16  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:20.541] thr=16  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:20.541] thr=16  paramiko.transport: 
DEB [20200525-21:33:21.540] thr=33  paramiko.transport: starting thread (client mode): 0x4bd5a10L
DEB [20200525-21:33:21.541] thr=33  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:21.543] thr=33  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:21.544] thr=33  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:21.544] thr=33  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:21.544] thr=33  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:21.544] thr=33  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:21.545] thr=33  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:21.545] thr=33  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:21.545] thr=33  paramiko.transport: 
DEB [20200525-21:33:21.974] thr=16  paramiko.transport: starting thread (client mode): 0x4be0450L
DEB [20200525-21:33:21.974] thr=16  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:21.977] thr=16  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:21.977] thr=16  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:21.977] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:21.978] thr=16  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:21.978] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:21.978] thr=16  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:21.978] thr=16  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:21.978] thr=16  paramiko.transport: 
DEB [20200525-21:33:22.050] thr=30  paramiko.transport: starting thread (client mode): 0x4bd5990L
DEB [20200525-21:33:22.051] thr=30  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:22.053] thr=30  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:22.053] thr=30  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:22.054] thr=30  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:22.054] thr=30  paramiko.transport:     self._check_banner()
